UserID,UserName,Age,Gender,Email,TotalCourses,TotalSpending,AvgCourseRating,AvgCoursePrice,PreferredCategory,PreferredLevel
U00858,hperez,20,Male,josephramirez@gmail.com,15,396.47,3.258666666666667,26.431333333333335,Machine Learning,Beginner
U00859,connie76,22,Male,fjones@outlook.com,1,0.0,3.02,0.0,Data Science,Intermediate
U00860,charlesromero,23,Female,sabrinagarcia@yahoo.com,1,490.9,4.55,490.9,Artificial Intelligence,Beginner
U00861,cjones,22,Female,williamporter@hotmail.com,1,0.0,1.73,0.0,Machine Learning,Intermediate
U00862,ucampbell,18,Female,ycruz@outlook.com,1,487.92,3.64,487.92,Business,Advanced
U00863,carlachambers,23,Female,catherine34@gmail.com,1,0.0,2.88,0.0,Programming,Beginner
U00864,taralucas,22,Female,wesleygomez@hotmail.com,1,0.0,2.0,0.0,Business,Advanced
U00865,ynguyen,27,Male,katievasquez@hotmail.com,1,285.05,1.96,285.05,Business,Beginner
U00866,kevinbryant,30,Male,kaneamber@yahoo.com,1,0.0,4.73,0.0,Machine Learning,Intermediate
U00867,kadams,30,Male,smiththomas@yahoo.com,1,0.0,2.61,0.0,Design,Advanced
U00868,brookelester,16,Female,jeannejones@yahoo.com,1,0.0,2.14,0.0,Digital Marketing,Beginner
U00869,kathy66,19,Male,hernandezcrystal@gmail.com,1,0.0,2.01,0.0,Marketing,Advanced
U00870,sarah55,22,Male,kennethbrown@outlook.com,15,966.14,3.4386666666666668,64.40933333333334,Marketing,Advanced
U00871,harrisangel,26,Male,rebecca41@gmail.com,2,0.0,2.0549999999999997,0.0,Cybersecurity,Advanced
U00872,leonard49,27,Male,uwhite@outlook.com,1,0.0,3.32,0.0,Web Development,Beginner
U00873,nicholas43,28,Male,deanbrandon@hotmail.com,1,0.0,4.45,0.0,Design,Advanced
U00874,daniel14,25,Male,webbalexander@yahoo.com,12,2175.74,3.276666666666667,181.31166666666664,Business,Advanced
U00875,lauren47,23,Male,cnorman@hotmail.com,1,57.32,4.74,57.32,Web Development,Advanced
U00876,steven86,27,Male,ghart@outlook.com,14,2352.5,3.662857142857143,168.03571428571428,Artificial Intelligence,Intermediate
U00877,brian68,35,Male,albert18@yahoo.com,1,490.9,4.55,490.9,Artificial Intelligence,Beginner
U00878,gregory34,31,Male,christian06@hotmail.com,1,177.34,3.89,177.34,Digital Marketing,Advanced
U00879,andrea15,18,Female,ygarcia@gmail.com,3,389.15999999999997,3.5100000000000002,129.72,Artificial Intelligence,Intermediate
U00880,burnettjennifer,15,Male,jodi61@outlook.com,1,177.34,3.89,177.34,Digital Marketing,Advanced
U00881,jayala,34,Female,austinamy@outlook.com,16,2703.36,3.0825,168.96,Artificial Intelligence,Intermediate
U00882,tyrone43,34,Female,adamjensen@gmail.com,1,0.0,2.14,0.0,Digital Marketing,Beginner
U00883,brittany87,27,Female,anthony51@hotmail.com,3,472.28,3.83,157.42666666666665,Design,Beginner
U00884,davenportjerome,19,Male,fosteredward@hotmail.com,1,487.92,3.64,487.92,Business,Advanced
U00885,moralessherri,28,Female,robinsonmichelle@gmail.com,1,117.68,2.57,117.68,Data Science,Advanced
U00886,brenda56,22,Female,joshuacarrillo@hotmail.com,2,0.0,1.505,0.0,Machine Learning,Beginner
U00887,joseph48,17,Male,fordmichelle@hotmail.com,1,0.0,2.14,0.0,Digital Marketing,Beginner
U00888,ywright,15,Male,rubenvargas@outlook.com,4,491.67999999999995,3.525,122.91999999999999,Machine Learning,Advanced
U00889,robbinscatherine,31,Female,glopez@gmail.com,1,0.0,3.02,0.0,Data Science,Intermediate
U00890,jacobscharles,31,Female,jonesbrian@hotmail.com,2,299.57,2.5100000000000002,149.785,Data Science,Beginner
U00891,christopher59,28,Female,andrew63@gmail.com,2,0.0,4.195,0.0,Data Science,Advanced
U00892,joneskayla,35,Male,jmack@hotmail.com,4,0.0,4.0375,0.0,Cybersecurity,Intermediate
U00893,dwillis,15,Male,johnjensen@gmail.com,12,1271.25,2.859166666666667,105.9375,Business,Advanced
U00894,edwardsjared,28,Female,donna27@gmail.com,3,511.94,2.86,170.64666666666668,Cybersecurity,Intermediate
U00895,seanlambert,15,Male,garnerjohn@hotmail.com,4,548.22,4.0225,137.055,Marketing,Advanced
U00896,calvindavis,29,Female,matanancy@hotmail.com,4,118.46000000000001,3.3525,29.615000000000002,Cybersecurity,Advanced
U00897,zmarshall,20,Male,rjohnson@outlook.com,1,177.34,3.89,177.34,Digital Marketing,Advanced
U00898,michelleramos,24,Female,fschwartz@gmail.com,12,663.22,2.9808333333333334,55.26833333333334,Machine Learning,Beginner
U00899,hallbrian,19,Male,ydavis@hotmail.com,1,0.0,2.01,0.0,Marketing,Advanced
U00900,kochshannon,26,Female,yclark@gmail.com,2,119.04,3.34,59.52,Cybersecurity,Intermediate
U00901,adam68,23,Female,john91@outlook.com,1,0.0,3.93,0.0,Cybersecurity,Intermediate
U00902,jacobscameron,29,Male,christinapeterson@yahoo.com,2,248.1,1.7000000000000002,124.05,Artificial Intelligence,Beginner
U00903,rojasjames,29,Female,omoon@gmail.com,13,1238.72,2.9415384615384617,95.28615384615385,Business,Advanced
U00904,kristen47,16,Female,vmclean@yahoo.com,1,0.0,2.14,0.0,Digital Marketing,Beginner
U00905,llawrence,15,Male,daniel77@outlook.com,1,0.0,4.45,0.0,Design,Advanced
U00906,nicholsonkaren,34,Female,michaelsmith@outlook.com,1,299.57,3.74,299.57,Data Science,Beginner
U00907,pachecomary,23,Female,adam92@outlook.com,12,2048.18,3.2266666666666666,170.68166666666664,Business,Beginner
U00908,tommywilkinson,16,Female,sarah20@gmail.com,1,0.0,3.93,0.0,Cybersecurity,Intermediate
U00909,kristinevance,35,Female,whiteeric@hotmail.com,1,0.0,2.88,0.0,Programming,Beginner
U00910,ramirezaaron,20,Female,costatraci@hotmail.com,3,367.14,2.0500000000000003,122.38,Artificial Intelligence,Beginner
U00911,qallen,15,Female,jennifercollins@yahoo.com,10,996.65,3.318,99.66499999999999,Business,Beginner
U00912,anthony80,28,Male,stephaniezimmerman@yahoo.com,1,0.0,1.91,0.0,Cybersecurity,Intermediate
U00913,boyerjoseph,35,Female,michaeladams@hotmail.com,1,57.32,4.74,57.32,Web Development,Advanced
U00914,goodwinmichelle,22,Male,danielmcclure@hotmail.com,1,0.0,4.11,0.0,Marketing,Intermediate
U00915,phillipssean,24,Female,carolynrivera@outlook.com,13,1343.61,3.1823076923076923,103.35461538461537,Artificial Intelligence,Beginner
U00916,donnacarlson,20,Male,cooperzachary@yahoo.com,1,0.0,3.02,0.0,Data Science,Intermediate
U00917,tylersheppard,28,Female,webbheather@hotmail.com,15,1319.9099999999999,3.098,87.99399999999999,Business,Advanced
U00918,maddoxmichael,35,Male,joshuadelgado@outlook.com,1,299.57,3.74,299.57,Data Science,Beginner
U00919,kwheeler,28,Male,wbarrera@gmail.com,14,1415.33,2.8007142857142857,101.095,Business,Advanced
U00920,robertortiz,18,Female,randy02@gmail.com,1,0.0,4.1,0.0,Finance,Intermediate
U00921,nharris,26,Male,joshuaduran@gmail.com,1,487.92,3.64,487.92,Business,Advanced
U00922,rwilliams,31,Female,hball@outlook.com,2,0.0,1.4,0.0,Design,Advanced
U00923,scott83,29,Female,nataliejackson@gmail.com,3,511.94,1.6833333333333333,170.64666666666668,Cybersecurity,Advanced
U00924,grahammary,34,Male,traceyortiz@gmail.com,1,0.0,2.38,0.0,Cybersecurity,Advanced
U00925,tjackson,31,Male,mmendoza@yahoo.com,2,490.9,4.605,245.45,Artificial Intelligence,Beginner
U00926,debbie38,32,Male,michelewolf@gmail.com,2,342.61,4.49,171.305,Finance,Beginner
U00927,kbowman,26,Male,lguerrero@yahoo.com,2,0.0,3.065,0.0,Business,Advanced
U00928,uleon,33,Female,butlermichael@outlook.com,12,1050.48,2.85,87.54,Data Science,Advanced
U00929,taylortiffany,25,Female,jennifergilbert@yahoo.com,4,444.48,3.1875,111.12,Data Science,Advanced
U00930,joe26,34,Male,jeffreyramirez@hotmail.com,3,534.55,3.3233333333333337,178.1833333333333,Artificial Intelligence,Intermediate
U00931,pgrant,31,Male,jeffreyvaughn@outlook.com,1,117.68,2.57,117.68,Data Science,Advanced
U00932,yolandamckinney,21,Male,qjimenez@yahoo.com,1,57.32,4.74,57.32,Web Development,Advanced
U00933,rebeccagrant,27,Female,millerjessica@hotmail.com,1,0.0,2.88,0.0,Programming,Beginner
U00934,clarkamanda,15,Female,jimmycampbell@outlook.com,1,0.0,4.68,0.0,Project Management,Beginner
U00935,andrew43,16,Female,hoconnell@outlook.com,1,0.0,3.65,0.0,Data Science,Beginner
U00936,markmcbride,30,Female,hrobinson@hotmail.com,1,0.0,4.44,0.0,Digital Marketing,Beginner
U00937,kimberly76,35,Male,billyhamilton@hotmail.com,1,0.0,1.81,0.0,Machine Learning,Advanced
U00938,kellylevy,30,Male,uball@hotmail.com,1,0.0,4.51,0.0,Design,Beginner
U00939,regina72,18,Male,autumn95@yahoo.com,1,0.0,3.6,0.0,Data Science,Intermediate
U00940,bhughes,15,Female,patrickdavis@hotmail.com,1,0.0,1.91,0.0,Cybersecurity,Intermediate
U00941,riceemily,20,Female,michael80@gmail.com,2,285.05,1.935,142.525,Business,Beginner
U00942,greeves,21,Male,jonathanmullins@hotmail.com,1,0.0,4.14,0.0,Finance,Beginner
U00943,patrickevans,21,Female,christopheraguilar@hotmail.com,2,0.0,2.195,0.0,Cybersecurity,Advanced
U00944,mcdowellrichard,28,Female,mwoods@yahoo.com,1,117.68,2.57,117.68,Data Science,Advanced
U00945,meganaguilar,27,Female,jenna45@gmail.com,1,0.0,4.68,0.0,Project Management,Beginner
U00946,cobbrebecca,20,Female,esmith@hotmail.com,1,0.0,4.72,0.0,Marketing,Intermediate
U00947,phillipsthomas,31,Female,robert99@yahoo.com,1,0.0,2.14,0.0,Digital Marketing,Beginner
U00948,jenna85,34,Male,harringtonjason@hotmail.com,3,0.0,4.223333333333333,0.0,Finance,Intermediate
U00949,andersondaniel,16,Male,dustinsimmons@hotmail.com,4,0.0,3.165,0.0,Machine Learning,Beginner
U00950,loricruz,33,Female,amartinez@yahoo.com,1,0.0,4.66,0.0,Digital Marketing,Intermediate
U00951,perkinsian,15,Male,benjamintaylor@gmail.com,2,342.61,4.75,171.305,Digital Marketing,Intermediate
U00952,fullerlaura,22,Female,dreeves@gmail.com,2,0.0,3.5,0.0,Business,Advanced
U00953,lindsay67,31,Male,randall43@hotmail.com,3,89.59,2.646666666666667,29.863333333333333,Artificial Intelligence,Intermediate
U00954,emily45,21,Female,judywilliams@yahoo.com,2,0.0,3.36,0.0,Business,Advanced
U00955,howardfranco,35,Female,christopher22@hotmail.com,3,0.0,3.3800000000000003,0.0,Finance,Advanced
U00956,sarahwilliams,21,Female,kellygregory@hotmail.com,1,327.99,1.51,327.99,Project Management,Beginner
U00957,courtneyspence,22,Male,xmartin@gmail.com,3,212.39,2.6733333333333333,70.79666666666667,Web Development,Advanced
U00958,vanessa84,28,Female,douglas85@gmail.com,2,0.0,4.550000000000001,0.0,Digital Marketing,Beginner
U00959,jillianbenitez,22,Male,brownmonica@outlook.com,13,1444.05,3.110769230769231,111.08076923076922,Machine Learning,Advanced
U00960,zdominguez,17,Male,jenniferzavala@gmail.com,1,0.0,2.61,0.0,Design,Advanced
U00961,yodervalerie,31,Male,elizabeth16@outlook.com,14,1242.93,3.251428571428572,88.7807142857143,Artificial Intelligence,Beginner
U00962,mullenraven,20,Male,jamesgreen@hotmail.com,1,0.0,3.15,0.0,Business,Advanced
U00963,xespinoza,20,Female,arivera@yahoo.com,2,0.0,2.9699999999999998,0.0,Cybersecurity,Advanced
U00964,melissa75,16,Female,chavezbryce@outlook.com,1,0.0,2.98,0.0,Marketing,Advanced
U00965,alexanderhart,34,Female,abigailstevens@hotmail.com,1,0.0,2.14,0.0,Digital Marketing,Beginner
U00966,don65,23,Female,autumn61@outlook.com,1,0.0,2.43,0.0,Programming,Intermediate
U00967,haledalton,15,Male,tevans@outlook.com,14,816.75,3.092142857142857,58.339285714285715,Project Management,Beginner
U00968,wmartin,21,Male,bryan25@outlook.com,2,0.0,2.525,0.0,Machine Learning,Beginner
U00969,kevin31,29,Male,karina05@gmail.com,1,248.1,1.2,248.1,Artificial Intelligence,Beginner
U00970,lcollins,18,Male,kelly21@yahoo.com,1,285.05,1.96,285.05,Business,Beginner
U00971,xhicks,19,Female,ybaldwin@gmail.com,3,490.9,4.12,163.63333333333333,Artificial Intelligence,Advanced
U00972,dross,27,Female,juanthomas@gmail.com,4,591.3199999999999,3.6125,147.82999999999998,Artificial Intelligence,Beginner
U00973,robertsnicolas,22,Male,mark15@yahoo.com,1,57.32,4.74,57.32,Web Development,Advanced
U00974,qcraig,31,Male,stephensonelizabeth@yahoo.com,1,0.0,4.66,0.0,Digital Marketing,Intermediate
U00975,kroman,35,Female,jrobinson@hotmail.com,1,0.0,3.32,0.0,Web Development,Beginner
U00976,johnsonchristopher,30,Male,lynchnorma@gmail.com,12,1462.63,3.1658333333333335,121.88583333333334,Business,Advanced
U00977,mrubio,33,Female,birdjeanette@yahoo.com,1,0.0,2.98,0.0,Marketing,Advanced
U00978,hgonzalez,18,Male,sherrypalmer@gmail.com,1,0.0,4.51,0.0,Design,Beginner
U00979,berryjohn,16,Female,richard23@hotmail.com,3,0.0,4.1433333333333335,0.0,Cybersecurity,Beginner
U00980,oliverwayne,17,Male,fdavis@yahoo.com,1,0.0,1.59,0.0,Finance,Advanced
U00981,vbryant,34,Male,zachary79@yahoo.com,13,1437.21,2.746923076923077,110.55461538461539,Artificial Intelligence,Advanced
U00982,austinandrea,27,Female,gmontoya@outlook.com,1,346.71,1.23,346.71,Project Management,Advanced
U00983,richardrhodes,26,Female,thomasperry@yahoo.com,1,0.0,2.0,0.0,Business,Advanced
U00984,ilambert,27,Male,hhall@outlook.com,1,415.51,3.11,415.51,Artificial Intelligence,Intermediate
U00985,sara25,21,Male,sara90@hotmail.com,1,0.0,1.81,0.0,Machine Learning,Advanced
U00986,crystalharris,25,Male,davidmartin@outlook.com,2,0.0,3.66,0.0,Cybersecurity,Advanced
U00987,jonathanhanson,27,Female,melissa05@gmail.com,1,0.0,4.44,0.0,Digital Marketing,Beginner
U00988,haley70,21,Female,adouglas@yahoo.com,1,0.0,2.38,0.0,Cybersecurity,Advanced
U00989,dillonmatthew,26,Male,dbrewer@yahoo.com,12,993.62,2.6199999999999997,82.80166666666666,Business,Advanced
U00990,nunezsandra,20,Male,hallcarl@outlook.com,1,0.0,4.1,0.0,Finance,Intermediate
U00991,fernandezkristen,30,Male,stephanieyork@gmail.com,1,89.59,2.68,89.59,Artificial Intelligence,Intermediate
U00992,achase,22,Female,pdean@outlook.com,4,952.31,2.8225,238.0775,Business,Advanced
U00993,jamesarnold,17,Male,crystalblankenship@outlook.com,1,326.02,2.69,326.02,Business,Intermediate
U00994,chaneyjeremy,29,Female,hannah24@gmail.com,1,0.0,4.73,0.0,Machine Learning,Intermediate
U00995,yholloway,27,Female,victoriawelch@hotmail.com,2,0.0,2.29,0.0,Cybersecurity,Advanced
U00996,jon28,24,Male,myersanna@gmail.com,1,0.0,4.66,0.0,Digital Marketing,Intermediate
U00997,vmyers,34,Female,edwardbarrera@outlook.com,15,460.49,3.1686666666666667,30.699333333333335,Design,Advanced
U00998,brendarogers,18,Male,mckayandrea@gmail.com,2,327.99,2.555,163.995,Data Science,Beginner
U00999,tshaffer,33,Female,reedjeffrey@outlook.com,1,0.0,4.51,0.0,Design,Beginner
U01000,tara10,16,Female,matthewserrano@gmail.com,12,1151.4199999999998,3.4483333333333337,95.95166666666665,Machine Learning,Advanced
U01001,matthewrobertson,18,Male,briannaalvarado@yahoo.com,1,0.0,3.45,0.0,Project Management,Intermediate
U01002,paul47,19,Male,sara84@yahoo.com,1,0.0,3.15,0.0,Business,Advanced
U01003,james19,35,Male,cameron98@hotmail.com,1,0.0,2.0,0.0,Business,Advanced
U01004,albertbell,16,Female,rachel22@yahoo.com,1,415.51,3.11,415.51,Artificial Intelligence,Intermediate
U01005,zshelton,19,Male,eric88@hotmail.com,1,119.04,2.75,119.04,Finance,Intermediate
U01006,youngcolleen,19,Male,shannonmiller@yahoo.com,2,37.89,1.8650000000000002,18.945,Programming,Advanced
U01007,thompsonalicia,30,Male,maldonadopaul@gmail.com,1,0.0,4.1,0.0,Finance,Intermediate
U01008,julie04,18,Male,enewton@outlook.com,2,0.0,3.24,0.0,Data Science,Beginner
U01009,jessicamorrow,15,Female,narnold@hotmail.com,1,0.78,3.89,0.78,Machine Learning,Advanced
U01010,staceybrown,35,Female,matthewlawrence@gmail.com,1,0.0,2.61,0.0,Design,Advanced
U01011,uarnold,18,Male,ginabenitez@gmail.com,1,248.1,1.2,248.1,Artificial Intelligence,Beginner
U01012,aolson,35,Female,kimberlylong@gmail.com,1,327.99,1.51,327.99,Project Management,Beginner
U01013,pcook,22,Male,kimberly96@yahoo.com,3,299.57,2.8033333333333332,99.85666666666667,Business,Advanced
U01014,jessicalong,17,Male,stevenperez@yahoo.com,3,0.0,3.366666666666667,0.0,Artificial Intelligence,Advanced
U01015,coledennis,29,Male,browndavid@outlook.com,15,1192.84,3.234,79.52266666666667,Data Science,Intermediate
U01016,nwright,27,Female,sandovalnorma@yahoo.com,2,57.32,3.165,28.66,Finance,Advanced
U01017,dhernandez,21,Female,tylermartin@gmail.com,2,611.0699999999999,2.325,305.53499999999997,Business,Beginner
U01018,shannonrobertson,23,Female,sarasparks@yahoo.com,1,0.0,4.14,0.0,Finance,Beginner
U01019,monique55,27,Male,rossashley@gmail.com,1,0.0,4.14,0.0,Finance,Beginner
U01020,vwhitehead,28,Male,shannonsparks@gmail.com,12,1169.1499999999999,2.72,97.42916666666666,Artificial Intelligence,Intermediate
U01021,richardmendez,29,Female,wernerleon@yahoo.com,2,0.0,3.355,0.0,Design,Beginner
U01022,butlerjessica,17,Male,lisa97@gmail.com,13,869.3,3.6884615384615387,66.86923076923077,Web Development,Intermediate
U01023,eford,18,Male,david19@outlook.com,2,0.0,4.22,0.0,Cybersecurity,Beginner
U01024,yandersen,17,Female,fmeyer@hotmail.com,3,487.92,4.246666666666667,162.64000000000001,Digital Marketing,Advanced
U01025,tyronepham,34,Male,loriyoung@outlook.com,1,490.9,4.55,490.9,Artificial Intelligence,Beginner
U01026,montescrystal,33,Female,ayalaariana@outlook.com,1,0.0,4.14,0.0,Finance,Beginner
U01027,candice51,32,Male,tinastevens@gmail.com,2,0.0,2.3,0.0,Programming,Beginner
U01028,gchapman,23,Female,tammy34@hotmail.com,2,327.99,2.195,163.995,Programming,Beginner
U01029,mooneyjoseph,15,Male,samantha60@outlook.com,1,119.04,2.75,119.04,Finance,Intermediate
U01030,jkennedy,23,Female,jonesalexandra@outlook.com,1,0.0,4.72,0.0,Marketing,Intermediate
U01031,vasquezsarah,15,Male,ocurry@hotmail.com,13,1539.38,3.331538461538462,118.41384615384617,Design,Advanced
U01032,brownvanessa,16,Male,kathleenjones@yahoo.com,14,1389.57,3.386428571428571,99.255,Marketing,Advanced
U01033,dsampson,30,Male,xsingleton@outlook.com,13,1830.5,3.1692307692307695,140.80769230769232,Business,Advanced
U01034,thomas88,18,Female,michael37@gmail.com,12,149.07,3.2566666666666664,12.4225,Finance,Advanced
U01035,robert02,33,Male,vmueller@hotmail.com,3,772.97,2.47,257.6566666666667,Business,Advanced
U01036,johnwatson,35,Male,cheryl57@hotmail.com,1,0.0,1.59,0.0,Finance,Advanced
U01037,jeremy46,32,Female,wyatt99@gmail.com,1,415.51,3.11,415.51,Artificial Intelligence,Intermediate
U01038,tanya50,33,Male,lunajuan@hotmail.com,1,342.61,4.84,342.61,Project Management,Intermediate
U01039,zellis,21,Female,misty82@gmail.com,1,0.0,4.94,0.0,Cybersecurity,Beginner
U01040,ecook,21,Female,gamblejames@gmail.com,1,285.05,1.96,285.05,Business,Beginner
U01041,nortontiffany,23,Female,karen17@yahoo.com,1,0.0,2.67,0.0,Web Development,Advanced
U01042,xjohnson,26,Male,ashleymcbride@outlook.com,1,0.0,3.45,0.0,Project Management,Intermediate
U01043,howardtammie,19,Female,devinanderson@outlook.com,4,57.32,2.515,14.33,Web Development,Advanced
U01044,kwhite,31,Female,jeffreybell@hotmail.com,1,0.0,2.67,0.0,Web Development,Advanced
U01045,brandonperkins,32,Female,jamescastro@yahoo.com,2,0.0,3.24,0.0,Data Science,Beginner
U01046,ijordan,28,Female,zgray@hotmail.com,1,53.86,2.47,53.86,Finance,Beginner
U01047,sarah46,29,Female,vlawson@hotmail.com,1,0.0,4.51,0.0,Design,Beginner
U01048,hwilliams,16,Female,vazquezsusan@outlook.com,1,0.0,1.81,0.0,Machine Learning,Advanced
U01049,sramirez,34,Male,danielle21@outlook.com,2,0.0,3.335,0.0,Data Science,Beginner
U01050,charlotte36,25,Female,cameron97@outlook.com,1,0.0,1.91,0.0,Cybersecurity,Intermediate
U01051,fmanning,18,Female,whitneysarah@gmail.com,2,0.0,3.23,0.0,Design,Advanced
U01052,villakenneth,22,Female,franklinmichelle@outlook.com,2,0.0,4.62,0.0,Design,Beginner
U01053,gonzalesmatthew,26,Female,thomaslivingston@outlook.com,1,0.0,3.02,0.0,Data Science,Intermediate
U01054,jason85,20,Female,jacqueline31@yahoo.com,2,0.0,2.21,0.0,Design,Advanced
U01055,gloria53,22,Female,xcasey@outlook.com,1,0.0,4.73,0.0,Machine Learning,Intermediate
U01056,heather91,15,Male,pruittmichael@hotmail.com,2,0.78,3.91,0.39,Cybersecurity,Advanced
U01057,mcdowellaudrey,33,Male,richardsonangela@gmail.com,1,0.0,4.1,0.0,Finance,Intermediate
U01058,jon17,34,Female,alandavis@gmail.com,2,606.65,2.25,303.325,Cybersecurity,Advanced
U01059,john53,30,Male,sandraswanson@hotmail.com,1,0.0,4.72,0.0,Marketing,Intermediate
U01060,edwin85,34,Female,caitlyn34@outlook.com,1,119.04,2.75,119.04,Finance,Intermediate
U01061,akemp,22,Female,shelby47@outlook.com,2,342.61,4.76,171.305,Project Management,Beginner
U01062,kellerkaren,22,Female,rebeccawilliams@gmail.com,1,0.0,4.45,0.0,Design,Advanced
U01063,djones,31,Female,qhernandez@gmail.com,1,0.0,2.67,0.0,Web Development,Advanced
U01064,nfields,26,Female,mstokes@gmail.com,2,487.92,4.16,243.96,Business,Advanced
U01065,stewartdavid,15,Male,bcallahan@gmail.com,4,327.99,2.6574999999999998,81.9975,Business,Advanced
U01066,jennifer14,19,Female,kgonzalez@hotmail.com,12,970.1700000000001,2.953333333333333,80.84750000000001,Data Science,Advanced
U01067,kcurry,17,Male,davidwhite@hotmail.com,1,0.0,1.91,0.0,Cybersecurity,Intermediate
